sentence,clean_text,sentimen,label_sentimen
"Super duper rame bingit ini tempat, mungkin karena memang tempatnya strategis pas perempatan juga kali ya.. Kebanyakan abg yang nongkrong disini jadi pas mampir cuma bisa take away..","super duper rame bingit tempat, tempatnya strategis pas perempatan kali ya.. kebanyakan abg nongkrong pas mampir take away..",0.5994,1
"Enak buat nongkrong, menu kopinya juga mantap. Tuk makanan standar aja","enak nongkrong, menu kopinya mantap. tuk makanan standar aja",0.0,0
"Rapih, bagus, ada musholla di blkg tempat makan. Lokasinya pun strategis di perempatan. Parkir motornya cukup luas, mobil yg agak sempit. …","rapih, bagus, musholla blkg makan. lokasinya strategis perempatan. parkir motornya luas, mobil yg sempit. …",0.0,0
"Salah satu McD di Jakarta Timur dekat BKT, tempay strategis ngga pernah sepi semakin malam semakin ramai. Parkir luas tempat duduk lumayan banyak suasana rame banget dari jalan raya dan pengunjung lainnya. Pelayanan oke ngga nunggu lama","salah mcd jakarta timur bkt, tempay strategis ngga sepi malam ramai. parkir luas duduk lumayan suasana rame banget jalan raya pengunjung lainnya. pelayanan oke ngga nunggu",0.0,0
Kalo nyari tempat nongkrong yang pas bisa sambil makan disini enak ko rame,kalo nyari nongkrong pas makan enak ko rame,0.0,0
nice and strategic location. oftentimes too crowded. maybe they need to upgrade the space.,nice and strategic location. oftentimes too crowded. maybe they need to upgrade the space.,0.4215,1
"Selalu ramai, sampai terkadang sulit mendapatkan tempat duduk. Tapi pelayanan dan makanan terbaik 💪 …","ramai, terkadang sulit duduk. pelayanan makanan terbaik 💪 …",0.0,0
Nyaman dan bersih,nyaman bersih,0.0,0
Selalu rame. Kalo take away cepet sih pelayanan nya. Pelayanan : bagus Harga : ok lah …,rame. kalo take away cepet sih pelayanan nya. pelayanan : bagus harga : ok …,0.296,1
"Ramai sekali kalau di week end dan harus berebut kursi, mesti di pikirkan lg untuk penambahan kursi dan meja","ramai week end berebut kursi, mesti pikirkan lg penambahan kursi meja",0.0,0
"nyaman bgt tempatnya, enak buat nongkrong atau bljr. gak bgtu berisik, paling berisik cuma suara mobil sm motor lewat aja selebihnya ok. tempat cuci tangan bersih, protokol kesehatan sangat amat ketat dijalankan. overall 80/100 👍 …","nyaman bgt tempatnya, enak nongkrong bljr. gak bgtu berisik, berisik suara mobil sm motor aja selebihnya ok. cuci tangan bersih, protokol kesehatan ketat dijalankan. overall 80/100 👍 …",0.296,1
"MC'D lokasinya yg bagus dan strategis banget, sehari hari banyak yg berkunjung. Buka 24 jam, akses masuk bisa dari dua sisi jalan. bisa dari Jln R. Soekamto dan Jln Radin Inten karena lekosi memeng di perempatan.","mc'd lokasinya yg bagus strategis banget, sehari yg berkunjung. buka 24 jam, akses masuk sisi jalan. jln r. soekamto jln radin inten lekosi memeng perempatan.",0.0,0
"Semuanya baik baik saja kecuali PETUGAS PARKIR, sibuk minta duit aja ,markirn tidak ,bantu kluar mobil ke jalan raya pun tidak. Beda dgn petugas di Burgerking","kecuali petugas parkir, sibuk duit aja ,markirn ,bantu kluar mobil jalan raya tidak. beda dgn petugas burgerking",0.0,0
Bagus suasanya buat anak anak,bagus suasanya anak anak,0.0,0
"Great place for hangouts, but sometimes can be over crowded. Espescially a Saturday night. 😉 …","great place for hangouts, but sometimes can be over crowded. espescially a saturday night. 😉 …",0.3716,1
Tempatnya selalu rame (jadi kl bwt nyari ketenangan diri / nugas susah) Parkir enak luas.,tempatnya rame (jadi kl bwt nyari ketenangan / nugas susah) parkir enak luas.,0.0,0
"Tempatnya enak,tapi agak susah klo makan di tempat krn banyak yg betah lama duduk di sana,wlwpun hanya minum es doang😂krn ada wifi gratis jd pd betah ngerjain tugas lama2 disana😴 …","tempatnya enak,tapi susah klo makan krn yg betah duduk sana,wlwpun minum es doang😂krn wifi gratis jd pd betah ngerjain tugas lama2 disana😴 …",0.0516,1
Lokasinya di perempatan jadi belok nya rada mengganggu pengemudi lain dibelakang jika lalu lintasnya sedang ramai. Area makannya luas dan bersih dan disaat pandemi ini standar protokol …,lokasinya perempatan belok nya rada mengganggu pengemudi dibelakang lintasnya ramai. area makannya luas bersih disaat pandemi standar protokol …,0.0,0
"Quick response and fast service, quite many seatings. We had one with power outlet. We were ordered ice cream and mango fizz, it was refreshing.","quick response and fast service, quite many seatings. we had one with power outlet. we were ordered ice cream and mango fizz, it was refreshing.",0.0,0
"Ok , yang penting kalo saya request makanan McD, ada respon nya Saat ini es sundae porsi lumayan penuh🙏 …","ok , kalo request makanan mcd, respon nya es sundae porsi lumayan penuh🙏 …",0.296,1
"Ga ada tukang parkirnya. Meski ga ngerti harga PaNas sekarang dan ga ngerti mau makan apa. Parkirnya lengang, mingkin karna malam betul. …","ga tukang parkirnya. ga ngerti harga panas ga ngerti makan apa. parkirnya lengang, mingkin karna malam betul. …",0.0,0
"Tempatnya sangat strategis. Ada tempat duduk juga dekat dengan parkiran, jadi bisa makan sambil tetap dekat dengan piaraan yg sedang ikut di mobil. Semoga besok2 ga dilarang bawa peliharaan selama tetap diluar ya.","tempatnya strategis. duduk parkiran, makan piaraan yg mobil. semoga besok2 ga dilarang bawa peliharaan diluar ya.",0.0,0
Tempat ini selalu ramai (buka 24 jam) dan kebetulan dekat dengan tempat kerja saya. Umumnya orang datang kemari untuk sekedar hang out saja. Dan rata - rata yang datang umumnya anak anak muda usia 20 an sampai 30 an. Walau demikian banyak …,ramai (buka 24 jam) kerja saya. orang kemari sekedar hang out saja. - anak anak muda usia 20 an 30 an. …,0.0,0
"Letaknya sangat strategis,ada di sudut jalan,mudah di cari, selalu ramai apalagi akhir pekan. Cocok buat hangout kawula muda. …","letaknya strategis,ada sudut jalan,mudah cari, ramai pekan. cocok hangout kawula muda. …",0.0,0
"Persis di perempatan jalan, lokasinya jadi strategis dan bersebelahan langsung dengan burger king. Sebenarnya tempatnya cukup luas, hanya saja karena saat saya kesana sedang ada …","persis perempatan jalan, lokasinya strategis bersebelahan langsung burger king. tempatnya luas, kesana …",0.0,0
Tempatnya luas. Tempat parkirnya juga luas. Ada mushollah dan tempat main anak-anak juga. Service nya bagus. Kasir ramah dan petugas bersih-bersihnya juga sangat cekatan …,tempatnya luas. parkirnya luas. mushollah main anak-anak juga. service nya bagus. kasir ramah petugas bersih-bersihnya cekatan …,0.0,0
Tempatnya untuk berkumpul dan bersantai dengan kawan,tempatnya berkumpul bersantai kawan,0.0,0
"It's always a busy place and ready for 24 hours. Limited space for many people. Physical distancing is a must. The touch screen machine are available for 2 screens. Since it's always busy, I think it's better for this place to add more …","it's always a busy place and ready for 24 hours. limited space for many people. physical distancing is a must. the touch screen machine are available for 2 screens. since it's always busy, i think it's better for this place to add more …",0.5423,1
"Diningnya lumayan luas walau bila ramai bisa menjadi hitungan kecil, utk area smoking sangat cocok tmp nongkrong anak muda. Kebersihannya lebih ditingkatkan lagi kalau bisa, minimal 1 orang gantian handle lobby sekedar bersihkan meja saja pls. Utk menu sama saja dg McD lainnya.","diningnya lumayan luas ramai hitungan kecil, utk area smoking cocok tmp nongkrong anak muda. kebersihannya ditingkatkan bisa, minimal 1 orang gantian handle lobby sekedar bersihkan meja pls. utk menu dg mcd lainnya.",0.1027,1
"tempatnyaa nyaman, tapi semenjak ppkm lebih disarankan menggunakan drive thru... dan ituuu padat sekalii, lelah menunggu lama. Overall baguss sihh tempatnya rekomended","tempatnyaa nyaman, semenjak ppkm disarankan drive thru... ituuu padat sekalii, lelah menunggu lama. overall baguss sihh tempatnya rekomended",0.0,0
Lokasi strategis dan dekat Tempat tinggal,lokasi strategis tinggal,0.0,0
masa mau makan di usir kan bayar ya padahal orang ada juga yang makan tapi cuman kita yang di usir nih lama lama saya dan keluarga gak kesini lagi,makan usir bayar ya orang makan cuman usir nih keluarga gak kesini,0.0,0
Luar biasa ...tp g nyaman karna bangkunnya terbatas,...tp g nyaman karna bangkunnya terbatas,0.0,0
"Dari jaman SMK udah suka kesini karena ga jauh dari sekolah, tempatnya strategis banget karena di perempatan yang rame banget, parkiran cukup luas walau sering penuh, kursinya ga sebanyak dulu karena sekarang ada mc cafenya.","jaman smk udah suka kesini ga sekolah, tempatnya strategis banget perempatan rame banget, parkiran luas penuh, kursinya ga mc cafenya.",0.0,0
Selesai joging pagy k sni ma ank2,selesai joging pagy k sni ma ank2,0.0,0
"Nice place, good food, nice ambience, wide parking area, well prepared system for drive thru. new POS system can make transaction quicker which is good for customer experience. Bad service for staff who standing on main entrance gate. He …","nice place, good food, nice ambience, wide parking area, well prepared system for drive thru. new pos system can make transaction quicker which is good for customer experience. bad service for staff who standing on main entrance gate. he …",0.872,1
"So strategis sekali tempatnya, ntabs dah mcd","so strategis tempatnya, ntabs dah mcd",0.0,0
"Tempat yg strategis buat yg punya teman"" yg hoby nongkrong sampe pagi dini hari.","yg strategis yg teman"" yg hoby nongkrong sampe pagi hari.",0.0,0
"tempat sangat strategis namun area parkir sangat terbatas untuk parkir mobil, cukup memadai untuk parkir motor. pelayanan drive-thru memuaskan. area makan indoor outdoor cukup memuaskan. akses …","strategis area parkir terbatas parkir mobil, memadai parkir motor. pelayanan drive-thru memuaskan. area makan indoor outdoor memuaskan. akses …",0.0,0
"Tempat makan cepat saji yang terletak di pojok jalan. Cukup ramai, khususnya jika akhir pekan. Terdapat ""drive thru"" jika anda membawa mobil dan berniat membawa pulang makanan. …","makan cepat saji terletak pojok jalan. ramai, pekan. ""drive thru"" membawa mobil berniat membawa pulang makanan. …",0.0,0
Disini pelayanannya enak. Kita tidak perlu mengantri untuk ambil makanan. Karena makanannya diantar sama pelayan. Ada mushola. Parkir luas. Pake livin by mandiri cashback 50rb,pelayanannya enak. mengantri ambil makanan. makanannya diantar pelayan. mushola. parkir luas. pake livin by mandiri cashback 50rb,0.0,0
"Pas balik lagi ke Jatibening perut lapar ya berhenti makan dulu tp hrs menunjukkan klau sdh vaksin tp sdh bnyk juga yg vaksin yg barengan sm saya ,saya masih jadul jadi antrinya msh dikasir","pas jatibening perut lapar ya berhenti makan tp hrs klau sdh vaksin tp sdh bnyk yg vaksin yg barengan sm ,saya jadul antrinya msh dikasir",0.0,0
Tempt makan yg buka 24 jam .untuk pemesanan sekrng menggunakan sistem penginputan sendiri dilayar besar .yg stafnya selalu stand by untuk membantu . Mempermudah karena gak perlu antri panjang .tinggl bayar dan tunggu sebentar makanan lgsung tersedia,tempt makan yg buka 24 jam .untuk pemesanan sekrng sistem penginputan dilayar .yg stafnya stand by membantu . mempermudah gak antri .tinggl bayar tunggu sebentar makanan lgsung tersedia,0.0,0
Suka sih sama menu ayam n ice creamnya. Tapi kadang suka susah dapat bangku didalam. Klo bawa anak kecil kasihan klo diluar banyak perokok soalnya. Sarannya sih kalo bisa ditambahlah kursi makan didalam.,suka sih menu ayam n ice creamnya. kadang suka susah bangku didalam. klo bawa anak kasihan klo diluar perokok soalnya. sarannya sih kalo ditambahlah kursi makan didalam.,0.0,0
"Sangat cocok untuk kita semua, tempatnya bersih,dan sangat nyaman untuk keluarga dan masyarakat,parkir luas silahkan anda kunjungi Mc Donald tsb 👍 …","cocok semua, tempatnya bersih,dan nyaman keluarga masyarakat,parkir luas silahkan kunjungi mc donald tsb 👍 …",0.0,0
"sama seperti outlet mcd lainnya, cuma untuk petugas tolong diperhatikan apabila pengunjung diminta scan barcode peduli lindungi apakah hasilnya bisa masuk atau sudah melebihi kapasitas..","outlet mcd lainnya, petugas tolong diperhatikan pengunjung scan barcode peduli lindungi hasilnya masuk melebihi kapasitas..",0.0,0
"Enak buat nongkrong,parkir luas","enak nongkrong,parkir luas",0.0,0
"Menurutku lebih enak jaman waktu awal2 dulu yg sistim klasik, klo yg skrg malah jadi lambat+ga efektif ajaa... Tempatnys jg jadi sempit...","menurutku enak jaman awal2 yg sistim klasik, klo yg skrg lambat+ga efektif ajaa... tempatnys jg sempit...",0.0,0
"Seperti resto McDonald's pada umumnya.. cukup ramai, terlebih dihari libur. Tempat keluarga untuk relax setelah sibuk bekerja. Menunya standard .. rasa juga sama dengan resto yang sama ditempat lain, yang …","resto mcdonald's umumnya.. ramai, dihari libur. keluarga relax sibuk bekerja. menunya standard .. resto ditempat lain, …",0.4404,1
"salah satu tempat makan cepat saji yang lokasinya strategis, kayaknya memang selalu rame. tapi pelayanannya sedikit bermasalah karena pesanan dan menu yang disajikan berbeda. Mushalla, tempat makan atau toiletnya bersih.","salah makan cepat saji lokasinya strategis, kayaknya rame. pelayanannya bermasalah pesanan menu disajikan berbeda. mushalla, makan toiletnya bersih.",0.0,0
"Tempatnya cozy, rame ga pernah sepi, parkir mobil cukup tapi banyak motor parkir di parkiran mobil. Toilet di dlm agak kurang terawat tp fungsional & tissue ready.","tempatnya cozy, rame ga sepi, parkir mobil motor parkir parkiran mobil. toilet dlm terawat tp fungsional & tissue ready.",0.3612,1
"Parkir luas, tempat agak rapi dan nyaman. Lihat suasana, sih. Kalau ramai bisa rame banget. Kalau sepi bisa langsung pesan. …","parkir luas, rapi nyaman. lihat suasana, sih. ramai rame banget. sepi langsung pesan. …",0.0,0
Tempat makan yang satu ini letaknya sangat strategis diseputaran Pabuaran Duren sawit.. Deket ke jalan Satrio Casablanka bagian timur.. tempat nya OK dan toiletnya bersih dan pelayanan nya prima.,makan letaknya strategis diseputaran pabuaran duren sawit.. deket jalan satrio casablanka timur.. nya ok toiletnya bersih pelayanan nya prima.,0.296,1
"Beli via dive thru, pelayanan terburu2 blom selesai pesan padahal antrian depan belakang kosong","beli via dive thru, pelayanan terburu2 blom selesai pesan antrian kosong",0.0,0
"Tempat yg strategis di perempatan lampu merah,parkir oke.... Cuman pelayanan kurang memuaskan, Kenapa saya bilang begitu, karna lazimnya resto cepat saji ya pengunjung jgn …","yg strategis perempatan lampu merah,parkir oke.... cuman pelayanan memuaskan, bilang begitu, karna lazimnya resto cepat saji ya pengunjung jgn …",0.0,0
"buat sekarang protokol kesehatan di McD ketat banget si, sampe harus di waiting list wkwk penyesuaian pengunjung sama meja yg ready, sayang banget disini Msuhollanya kecil jadi ya gitu harus antri. buat sekarang ga disediain sarung, mukena, dan sejadah yaa","protokol kesehatan mcd ketat banget si, sampe waiting list wkwk penyesuaian pengunjung meja yg ready, sayang banget msuhollanya ya gitu antri. ga disediain sarung, mukena, sejadah yaa",0.3612,1
"Standar McD dimanapun, good place, good service and good food. Pastikan pake jaket, ACnya duingiin.. Area bermain anak dah diganti area khusus ngupi cantik.. Cocok buat yang kenyang dan cuma pingin ngupi sambil selfie.","standar mcd dimanapun, good place, good service and good food. pastikan pake jaket, acnya duingiin.. area bermain anak dah diganti area khusus ngupi cantik.. cocok kenyang pingin ngupi selfie.",0.8271,1
"Mantap drive thru nya, tapi ko kesannya kaya kurang ramah buat yg pesen eskrim (doang) ya walaupun doang tetep pembeli sih :'","mantap drive thru nya, ko kesannya kaya ramah yg pesen eskrim (doang) ya doang tetep pembeli sih :'",0.0,0
"Tempat strategis di hoek jadi bisa masuk dr 2 arah jalan di perempatan, pelayanan cukup tanggap, ada sistem jemput bola kalau drive thru padat","strategis hoek masuk dr 2 arah jalan perempatan, pelayanan tanggap, sistem jemput bola drive thru padat",0.0,0
"Sekarang uda self-service lho. Jd kita cm klik2 di touch screen menu apa yg kita mau dan bayar (bisa pake atm, cc juga dan kita mengoprasikan mesin gesek itu sendiri). Setelah itu, tunggu deh pesanan jadi sesuai dgn nomer antriannya. Ada juga tempat main buat anak2 jadi bisa sambil nunggu","uda self-service lho. jd cm klik2 touch screen menu yg bayar (bisa pake atm, cc mengoprasikan mesin gesek sendiri). itu, tunggu deh pesanan sesuai dgn nomer antriannya. main anak2 nunggu",0.0,0
"Restoran cepat saji ala amerika, tersedia parkir mobil dan motor. Ada dua pintu masuk (selatan dan timur). Tempat duduk afa indoor dan ada outdoor, lumayan ramai, hampir selalu ramai. …","restoran cepat saji ala amerika, tersedia parkir mobil motor. pintu masuk (selatan timur). duduk afa indoor outdoor, lumayan ramai, ramai. …",0.0,0
"Proses nya baik & antri diluar dulu kalau penuh sesuai kapasitas yg ditentukan & ada personil yg mengaturnya. Pelayanan cukup baik, ramah n cepat.","proses nya & antri diluar penuh sesuai kapasitas yg ditentukan & personil yg mengaturnya. pelayanan baik, ramah n cepat.",0.0,0
"Tempatnya strategis, dteng lg ada renovasi jadi untuk tempat duduk terbatas. Ada tempat duduk juga di luar. Parkirang cukup luas. Dekat perempatan lampu merah. Pelayanan ramah.","tempatnya strategis, dteng lg renovasi duduk terbatas. duduk luar. parkirang luas. perempatan lampu merah. pelayanan ramah.",0.0,0
Tempatnya berada di pinggir jalan. Deket perempatan lampu merah duren sawit yg biangnya macet plus lampu lalu lintas hijaunya yg kilat. …,tempatnya pinggir jalan. deket perempatan lampu merah duren sawit yg biangnya macet plus lampu lintas hijaunya yg kilat. …,0.0,0
Jadinya drive thru deh...😢 …,drive thru deh...😢 …,0.0,0
Menunya sama seperti MCD pada umumnya. Letaknya yang strategis diperempatan lampu merah. Sebelahnya ada burger king dan domino pizza. Tempat nongkrongnya enak dan 24 jam. Lumayan buat begadang ngobrol sama temen2.,menunya mcd umumnya. letaknya strategis diperempatan lampu merah. sebelahnya burger king domino pizza. nongkrongnya enak 24 jam. lumayan begadang ngobrol temen2.,0.0,0
"Tgl 2-10-2021 drivethru lagi riweh hadiah tempat minum 4 botol lupa dikasih ke saya dan saus asem manis mcnugget lupa dimasukin, saya nya juga lupa.. sebenernya uda sering take away ada aja yg ke tinggalan...","tgl 2-10-2021 drivethru riweh hadiah minum 4 botol lupa dikasih saus asem manis mcnugget lupa dimasukin, nya lupa.. sebenernya uda take away aja yg tinggalan...",0.0,0
"Buka 24 jam..meskipun masih kondisi corona, tempat ini masih cukup rama dikunjungi dengan tetap menjalankan protokol kesehatan covid-19","buka 24 jam..meskipun kondisi corona, rama dikunjungi menjalankan protokol kesehatan covid-19",0.0,0
Salah satu Mc Donald's yg berada di per4an jl. Raden Inten. Duren sawit.untuk tempatnya ya sangat strategis sekali dan sangat mudah di jangkau.tempat parkirnya cukup luas untuk mobil dan motor. Bisa drive thru. Ada tempat bermain anaknya juga. Selalu ramai dari pagi sampai pagi lagi.,salah mc donald's yg per4an jl. raden inten. duren sawit.untuk tempatnya ya strategis mudah jangkau.tempat parkirnya luas mobil motor. drive thru. bermain anaknya juga. ramai pagi pagi lagi.,0.0,0
"Tempat duduk indoornya kurang, sehingga gak nyaman makan di luar. Gerah","duduk indoornya kurang, gak nyaman makan luar. gerah",0.0,0
Baru tau kalau di mcd gak bisa pesen ayam aja (gak pakai menu paket) kayak di resto2 ayam kriuk lainnya. …,tau mcd gak pesen ayam aja (gak pakai menu paket) kayak resto2 ayam kriuk lainnya. …,0.0,0
Lokasinya enak dan bagus... Parkirannya cukup luas dan strategis... Klo untuk ajak keluarga dengan menikmati suasana d BKT cukup enak...,lokasinya enak bagus... parkirannya luas strategis... klo ajak keluarga menikmati suasana d bkt enak...,0.0,0
"Di jam tertentu sangat ramai, akses sangat mudah untuk ditemui. Dipinggir jalan besar, parkir terbatas apalagi dimalam Minggu.","jam ramai, akses mudah ditemui. dipinggir jalan besar, parkir terbatas dimalam minggu.",0.0,0
"Karena ada play ground nya, anak anak jadi suka sekali, mungkin lebih diperbesar tempatnya, karena pada saat penuh dengan pengunjung keliahatan sumpek..","play ground nya, anak anak suka sekali, diperbesar tempatnya, penuh pengunjung keliahatan sumpek..",0.34,1
"McD outlet yg paling dekat dengan rumah. Mudah utk dijangkau, walau pada jam2 tertentu jalan disekitaran McD sangat ramai.","mcd outlet yg rumah. mudah utk dijangkau, jam2 jalan disekitaran mcd ramai.",0.0,0
"Untuk makanan french fries dan burger, mcd juara dah. Dan yg paling keren menurut saya itu mainannya. Koleksi ganti2 terus dan bagus2. Untuk ayam saya lebih suka ayam kolonel, tapi itu selera. Fried chicken mcd juga enak. Dan pelayanannya …","makanan french fries burger, mcd juara dah. yg keren mainannya. koleksi ganti2 bagus2. ayam suka ayam kolonel, selera. fried chicken mcd enak. pelayanannya …",0.0,0
"Dari bandara naik damri, kebetulan berhenti depan sini jadi sekalian makan sini. Ya sama ana kyk mcd2 lainnya. Cuma yg ini enak sih lumayan besar. Jadi agak nyaman kalo makan disini.","bandara damri, berhenti makan sini. ya ana kyk mcd2 lainnya. yg enak sih lumayan besar. nyaman kalo makan disini.",0.0,0
Resto Mc D dengan lokasi cukup baik dan tertata baik juga hanya saja berada di perempatan dgn traffic light yg cukup oadat hingga kadang2 susah untuk kekuar resto.,resto mc d lokasi tertata perempatan dgn traffic light yg oadat kadang2 susah kekuar resto.,0.0,0
"Karena terletak di persimpangan dengan lalu lintas padat, agak susah untuk masuk ke parkir/drive thru.","terletak persimpangan lintas padat, susah masuk parkir/drive thru.",0.0,0
"lokasi tepat di pinggir perempatan lampu merah bkt, strategis sekali.parkir gampang, ada playgroundnya cocok buat anak2. buat tempat santai juga bisa...","lokasi pinggir perempatan lampu merah bkt, strategis sekali.parkir gampang, playgroundnya cocok anak2. santai bisa...",0.0,0
"McDonald's Raden Inten seperti biasa posisinya terletak di sudut jalan, sehingga mudah untuk dikunjungi. Buka hingga tengah malam dan dini hari, sehingga menjadi penyelamat bagi yang …","mcdonald's raden inten posisinya terletak sudut jalan, mudah dikunjungi. buka malam hari, penyelamat …",0.0,0
Cukup rame dan letak di perempatan lampu merah agak susah akses masuk bila dari arah yg berlawanan,rame letak perempatan lampu merah susah akses masuk arah yg berlawanan,0.0,0
"McD kudus sangat strategis tetapi kurang puas dengan pelayanannya. Kurang luas tempatnya. Si cs selalu menawarkan paket combo sampe bener2 harus beli yg paket aja. Agak kesel, tapi ya gimana ya, enakkkkkk sihhhh 😍😍😍😍 …","mcd kudus strategis puas pelayanannya. luas tempatnya. si cs menawarkan paket combo sampe bener2 beli yg paket aja. kesel, ya gimana ya, enakkkkkk sihhhh 😍😍😍😍 …",0.0,0
"Tempat asyik untuk menongkrong bersama teman atau keluarga, dengan harga yang terjangkau anda sudah bisa kenyang dengan makanan yang ada. Tempat yang bersih dan nyaman membuat pengunjung betah berlama lama di sana","asyik menongkrong teman keluarga, harga terjangkau kenyang makanan ada. bersih nyaman pengunjung betah berlama",0.0,0
"Beli Happy Meal, berhadiah We Bare Bears","beli happy meal, berhadiah we bare bears",0.5719,1
"Buka 24jam, McCafe nya lengkap. Cm kl minuman pakai whipped cream, lebih banyak whipped cream nya drpd minumannya. Jd pesan 1 berasa kurang. Ac sedeng aja dinginnya, meja pas2an.","buka 24jam, mccafe nya lengkap. cm kl minuman pakai whipped cream, whipped cream nya drpd minumannya. jd pesan 1 berasa kurang. ac sedeng aja dinginnya, meja pas2an.",0.0,0
"Kurang suka dengan sistem pesan lewat mesin, jadi lama dan tidak efisien menurut saya. Tapi sistem antar ke meja sekarang membuat makan di mcD ini lebih nyaman(walau terkesan manja).","suka sistem pesan mesin, efisien saya. sistem meja makan mcd nyaman(walau terkesan manja).",0.0,0
"Setelah renovasi jadi lebih nyaman, selalu ramai terutama weekenend, lebih banyak kursi kosong di luar, di dalem selalu penuh","renovasi nyaman, ramai weekenend, kursi kosong luar, dalem penuh",0.0,0
"Tempatnya cukup rapih,tp banyak ojol yg pesan makanan agak berantakan karena tempatnya kurang luas","tempatnya rapih,tp ojol yg pesan makanan berantakan tempatnya luas",0.0,0
"Pertolongan pertama pada kelaparan... buka 24 jam, pas rumah kebanjiran ngungsi sementara kesini juga, sering buat titik kumpul janjian sama temen","pertolongan kelaparan... buka 24 jam, pas rumah kebanjiran ngungsi kesini juga, titik kumpul janjian temen",0.0,0
"Berhubung waktu datang pake motor di siang hari, parkirnya panas, gak ada buat teduhan... Tapi pelayanannya baik, good lah buat nongkrong...","berhubung pake motor siang hari, parkirnya panas, gak teduhan... pelayanannya baik, good nongkrong...",0.4404,1
Bincang2 oke cocok suana...apalagi kalau tempat lebih oke pasti full ramai...,bincang2 oke cocok suana...apalagi oke full ramai...,0.0,0
"Prokesnya ketat bgt, yg blm vaksin ga boleh masuk resto apalagi makan di tempat. Salut sih. Utk makanan ya standard mcd aja.","prokesnya ketat bgt, yg blm vaksin ga masuk resto makan tempat. salut sih. utk makanan ya standard mcd aja.",0.0,0
Tempat nongkrongnya anak anak muda dan yg pasti lokasinya yg di perempatan lampu merah dari mall buaran jl raden inten arah pondok kopi kalimalang selalu ramai apalagi malam hari..jadi pengen nongkrong sambil makan Burger lagi kl lewat sana...,nongkrongnya anak anak muda yg lokasinya yg perempatan lampu merah mall buaran jl raden inten arah pondok kopi kalimalang ramai malam hari..jadi pengen nongkrong makan burger kl sana...,0.0,0
Okelah buat nongkrong bareng keluarga atau teman-teman.parkirny lumayan luas.ada wifiny jga walau terkadang sering eror jg.,okelah nongkrong bareng keluarga teman-teman.parkirny lumayan luas.ada wifiny jga terkadang eror jg.,0.0,0
"Tempatnya bagus dan pelayanan para pekerja juga oke, saat hujan dbantu dberikan payung masuk ke mobil","tempatnya bagus pelayanan pekerja oke, hujan dbantu dberikan payung masuk mobil",0.0,0
Tempatnya enak dan bersih. Hanya saja saat akan masuk harus scan barcode yang agak ribet dan lama.,tempatnya enak bersih. masuk scan barcode ribet lama.,0.0,0
"I really like this place when I was in senior high school, since my school is nearby. it has Wi-Fi, place was comfortable, cold inside, and many power outlets. …","i really like this place when i was in senior high school, since my school is nearby. it has wi-fi, place was comfortable, cold inside, and many power outlets. …",0.7264,1
"Mc D yg ngk pernah sepi ini, terkadang sampai kehabisan menu, mungkin karena letaknya yg strategis pelayanannya cukup cepat namun kurang ramah, ada tempat bermain anak juga, serta parkiran yg cukup luas","mc d yg ngk sepi ini, terkadang kehabisan menu, letaknya yg strategis pelayanannya cepat ramah, bermain anak juga, parkiran yg luas",0.0,0
"Kadang sering banget ada pengunjung yang kurang sopan,naruh Makanan bekas yg belum habis sembarangan","kadang banget pengunjung sopan,naruh makanan bekas yg habis sembarangan",0.0,0
Tempat strategis Dekat perempatan Parkir mobil nya tidak terlalu luas,strategis perempatan parkir mobil nya luas,0.0,0
"Ga pernah mkn di sini, cuma lewat2 doang.. haha","ga mkn sini, lewat2 doang.. haha",0.4588,1
Luas Strategis Ada indoor …,luas strategis indoor …,0.0,0
Untuk makanan sdh standard SOP fast food. Yang sdh baik lebih baik lagi.,makanan sdh standard sop fast food. sdh lagi.,0.0,0
"Tempatnya strategis dan mudah dijangkau, ada tempat bermain anak2 hampir setiap Minggu kesini sekedar nyenengin anak","tempatnya strategis mudah dijangkau, bermain anak2 minggu kesini sekedar nyenengin anak",0.0,0
"McD terbaik di area duren sawit. Tempat selalu rame. Sekarang sudah menggunakan layat LCD. Untuk yang nongkrong, tersedia banyak kursi baik di non smoking area ataupun smoking area. Terdapat McCafe disini.","mcd terbaik area duren sawit. rame. layat lcd. nongkrong, tersedia kursi non smoking area smoking area. mccafe disini.",0.0,0
"Selalu ramai ,karena lokasi pas di hook pinggir jalan raya","ramai ,karena lokasi pas hook pinggir jalan raya",0.0,0
Bagus saat ini menjalankan protokol kesehatan,bagus menjalankan protokol kesehatan,0.0,0
Free wifi.. Enak mah pasti.. Bersih.. Tapi kasirnya suka ga ngebrel kalo paket mo di up size 😀 …,free wifi.. enak mah pasti.. bersih.. kasirnya suka ga ngebrel kalo paket mo up size 😀 …,0.5106,1
Lebih banyak area outdoor yg di dalam ruangan ber AC jadi sempit kena mc cafe,area outdoor yg ruangan ber ac sempit kena mc cafe,0.0,0
"Cocok buat anak muda, buka 24 jam cuma pelayanan payah, mesti ngantri pake nomer.","cocok anak muda, buka 24 jam pelayanan payah, mesti ngantri pake nomer.",0.0,0
"Tempat makan yang cukup strategis. Berada di perempatan lampu merah, bisa menjadi alternatif di kala macet, tempat parkir luas.","makan strategis. perempatan lampu merah, alternatif macet, parkir luas.",0.0,0
Selalu ramai sekali kalo mampir ke sini..,ramai kalo mampir sini..,0.0,0
